,date,value,avg_last_5
213,2023-01-07 06:40:00,0.2773382497909301,0.27696523597921463
214,2023-01-07 06:55:00,0.2772886651779764,0.2770429330257189
215,2023-01-07 07:10:00,0.2774216957402071,0.2771602642068534
216,2023-01-07 07:25:00,0.27774544558271225,0.2773411114591159
217,2023-01-07 07:40:00,0.2775719624702328,0.27747320375241175
218,2023-01-07 07:55:00,0.27741161158686317,0.2774878761115983
219,2023-01-07 08:05:00,0.27725462032780773,0.2774810671415646
220,2023-01-07 08:20:00,0.2767982424820633,0.27735637648993583
221,2023-01-07 08:35:00,0.27656398297509405,0.2771200839684122
222,2023-01-07 08:50:00,0.2769643465211167,0.27699856077858903
223,2023-01-07 09:05:00,0.2773991871246548,0.27699607588614733
224,2023-01-07 09:20:00,0.2771132697746028,0.2769678057755063
225,2023-01-07 09:35:00,0.2766892794447548,0.2769460131680446
226,2023-01-07 09:50:00,0.2767885390848504,0.2769909243899959
227,2023-01-07 10:05:00,0.27649268812060623,0.27689659270989375
228,2023-01-07 10:15:00,0.2755740999071311,0.27653157526638905
229,2023-01-07 10:30:00,0.2752086910475988,0.2761506595209883
230,2023-01-07 10:45:00,0.27537582080643314,0.275887967793324
231,2023-01-07 11:00:00,0.2751228474949331,0.2755548294753405
232,2023-01-07 11:15:00,0.2753134274466681,0.27531897734055283
233,2023-01-07 11:30:00,0.2753450628367317,0.27527316992647294
234,2023-01-07 11:45:00,0.27567024695575915,0.27536548110810505
235,2023-01-07 12:00:00,0.2750621485396351,0.2753027466547454
236,2023-01-07 12:10:00,0.27500733127772037,0.2752796434113029
237,2023-01-07 12:25:00,0.2750421816929035,0.2752253942605499
238,2023-01-07 12:40:00,0.274585978332747,0.275073577359753
239,2023-01-07 12:55:00,0.27438449280197413,0.274816426528996
240,2023-01-07 13:10:00,0.2740638767759191,0.2746167721762528
241,2023-01-07 13:25:00,0.2739141106659833,0.2743981280539054
242,2023-01-07 13:40:00,0.27444324399971387,0.2742783405152675
243,2023-01-07 13:55:00,0.27474243590490116,0.2743096320296983
244,2023-01-07 14:05:00,0.27468272056696136,0.27436927758269575
245,2023-01-07 14:20:00,0.27448384444197854,0.27445327111590767
246,2023-01-07 14:35:00,0.2737444463916837,0.2744193382610477
247,2023-01-07 14:50:00,0.273589852754946,0.2742486600120942
248,2023-01-07 15:05:00,0.2734964570333692,0.27399946423778776
249,2023-01-07 15:20:00,0.2734019145618727,0.2737433030367701
250,2023-01-07 15:35:00,0.27335864384719577,0.27351826291781345
251,2023-01-07 15:50:00,0.27329271223517165,0.27342791608651107
252,2023-01-07 16:00:00,0.2733100530087789,0.27337195613727766
253,2023-01-07 16:15:00,0.2730760037846608,0.273287865487536
254,2023-01-07 16:30:00,0.2730836703308301,0.27322421664132746
255,2023-01-07 16:45:00,0.2732123111231671,0.2731949500965217
256,2023-01-07 17:00:00,0.2736577158593795,0.27326795082136324
257,2023-01-07 17:15:00,0.2739801551881914,0.2734019712572458
258,2023-01-07 17:30:00,0.2741719285263625,0.27362115620558614
259,2023-01-07 17:45:00,0.2745481317128254,0.2739140484819852
